Category,Language,Business Name,Phone #,Phone # 2,Website,Site Rating,Reviews,Rating,Owner First Name,Owner Last Name,Owners Cel #,Owners Phone #,Personal Email,Business Email,Owner Social Media,Owner Social Media 2,Instagram,Facebook,Linkedin,Business Address,City,County,State,Google Link,Plus Code,Source
Remodeler,,J.L.S. Remodeling & Renovations,(413) 445-1252,,,,7,3.1,,,,,,,,,,,,"212 Fenn St, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"CQX2+J9 Pittsfield, Massachusetts",Google Maps
Contractor,,Home Services at The Home Depot,(844) 476-2140,,homedepot.com,,4,3.3,,,,,,,,,,,,"555 Hubbard Ave, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"FR72+Q5 Pittsfield, Massachusetts",Google Maps
Roofing contractor,,JAF Contracting,(413) 329-9042,,,,18,5.0,,,,,,,,,,,,"346 Wahconah St, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"FQ92+8F Pittsfield, Massachusetts",Google Maps
Contractor,,Rachiele Construction Co Inc,(413) 442-3980,,,,,,,,,,,,,,,,,"117 Velma Ave, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"CPPJ+FQ Pittsfield, Massachusetts",Google Maps
Hardware store,,John's Ace Hardware,(413) 442-7846,,acehardware.com,,66,4.5,,,,,,,,,,,,"850 Crane Ave, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"FQ9R+7M Pittsfield, Massachusetts",Google Maps
Department store,,Walmart,(413) 442-1971,,walmart.com,,2296,3.7,,,,,,,,,,,,"555 Hubbard Ave Ste 12, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"FR72+WP Pittsfield, Massachusetts",Google Maps
Contractor,,Egan Home Improvement,(413) 464-4433,,eganhomeimprovement.com,,6,5.0,,,,,,,,,,,,"40 Edward Ave, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"CQR7+R8 Pittsfield, Massachusetts",Google Maps
Department store,,T.J. Maxx,(413) 442-5370,,tjmaxx.tjx.com,,410,4.4,,,,,,,,,,,,"690 Merrill Rd, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"FQ8X+JC Pittsfield, Massachusetts",Google Maps
Hardware store,,Elm Street Hardware Inc,(413) 442-9558,,,,38,4.9,,,,,,,,,,,,"129 Elm St, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"CQV5+QR Pittsfield, Massachusetts",Google Maps
Department store,,Target,(413) 236-4210,,target.com,,287,4.4,,,,,,,,,,,,"655 Cheshire Rd, Lanesborough, MA 01237",Lanesboro,BERKSHIRE,MA,,"FQWV+4F Lanesborough, Massachusetts",Google Maps
Flooring contractor,,"Aesthetic Floors, LLC.",(413) 300-1065,,,,2,5.0,,,,,,,,,,,,"6 Crown St #1, Westfield, MA 01085",Westfield,HAMPDEN,MA,,"47M3+WH Westfield, Massachusetts",Google Maps
Hardware store,,Carr Hardware,(413) 243-0786,,carrhardware.com,,105,4.6,,,,,,,,,,,,"221 Main St, Lee, MA 01238",Lee,BERKSHIRE,MA,,"8P5X+H5 Lee, Massachusetts",Google Maps
Grocery store,,Stop & Shop,(413) 442-7600,,stores.stopandshop.com,,382,4.3,,,,,,,,,,,,"1 Dan Fox Dr, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"CP5P+P4 Pittsfield, Massachusetts",Google Maps
Building materials store,,Pro Desk at The Home Depot,(413) 445-3304,,homedepot.com,,2,5.0,,,,,,,,,,,,"555 Hubbard Ave, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"FR72+Q5 Pittsfield, Massachusetts",Google Maps
Grocery store,,Big Y World Class Market,(413) 447-7301,,bigy.com,,1319,4.1,,,,,,,,,,,,"200 West St, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"CPXR+C6 Pittsfield, Massachusetts",Google Maps
Furniture store,,Aaron's Rent To Own,(413) 236-2901,,locations.aarons.com,,96,4.0,,,,,,,,,,,,"154 South St, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"CPWV+2V Pittsfield, Massachusetts",Google Maps
Thrift store,,Central Berkshire Habitat ReStore,(413) 443-2106,,berkshirerestore.org,,108,4.3,,,,,,,,,,,,"399 Hubbard Ave, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"FR66+J3 Pittsfield, Massachusetts",Google Maps
Supermarket,,Market 32,(413) 443-5449,,pricechopper.com,,396,4.1,,,,,,,,,,,,"495 Pittsfield Rd, Lenox, MA 01240",Lenox,BERKSHIRE,MA,,"CP4M+GC Lenox, Massachusetts",Google Maps
Dollar store,,Dollar Tree,(413) 242-6813,,dollartree.com,,194,4.1,,,,,,,,,,,,"690 Merrill Rd, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"FQ8W+MJ Pittsfield, Massachusetts",Google Maps
Siding contractor,,"Gutters & Siding, LLC",(413) 347-9002,,guttersnsiding.com,,45,5.0,,,,,,,,,,,,"30 Spring St, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"FQ45+78 Pittsfield, Massachusetts",Google Maps
Flooring store,,The Floor Store Warehouse (Deliveries & Pickups),(413) 232-7175,,floorstoreweststockbridge.com,,,,,,,,,,,,,,,"186 Great Barrington Rd, West Stockbridge, MA 01236",Housatonic,BERKSHIRE,MA,,"7JVF+M4 West Stockbridge, Massachusetts",Google Maps
Pottery store,,Hoffman Pottery-W Stockbridge,(413) 232-4646,,ehoffmanpottery.com,,45,4.6,,,,,,,,,,,,"103 Great Barrington Rd, West Stockbridge, MA 01266",West Stockbridge,BERKSHIRE,MA,,"8J5J+FG West Stockbridge, Massachusetts",Google Maps
Carpet store,,Country Carpets Inc.,(413) 274-6001,,countrycarpetsma.com,,3,5.0,,,,,,,,,,,,"380 N Plain Rd, Housatonic, MA 01236",Housatonic,BERKSHIRE,MA,,"7J3G+25 Housatonic, Great Barrington, MA",Google Maps
Bathroom remodeler,,American Shower And Tub Door,(413) 200-7473,,,,,5.0,,,,,,,,,,,,"285 E Center St, Lee, MA 01238",Lee,BERKSHIRE,MA,,"8Q77+GR Lee, Massachusetts",Google Maps
Bathroom supply store,,Waterware Showrooms of Great Barrington,(860) 221-7400,,waterwareshowrooms.com,,7,3.7,,,,,,,,,,,,"10 Crissey Rd, Great Barrington, MA 01230",Great Barrington,BERKSHIRE,MA,,"6M64+PM Great Barrington, Massachusetts",Google Maps
Kitchen remodeler,,JRC Remodeling,(413) 353-1110,,jrcremodel.com,,,5.0,,,,,,,,,,,,"34 Bridge St Suite102, Great Barrington, MA 01230",Great Barrington,BERKSHIRE,MA,,"5JVQ+94 Great Barrington, Massachusetts",Google Maps
Hardware store,,A W Baldwin,(413) 232-7757,,stores.truevalue.com,,21,4.7,,,,,,,,,,,,"2 Center St, West Stockbridge, MA 01266",West Stockbridge,BERKSHIRE,MA,,"8JMJ+GW West Stockbridge, Massachusetts",Google Maps
Contractor,,"David Messer Home Improvement, LLC",(413) 841-7410,,messerhi.com,,7,5.0,,,,,,,,,,,,"31 Whittier Ave, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"CQM6+XR Pittsfield, Massachusetts",Google Maps
Insulation contractor,,All Berkshire Insulation co.,(413) 347-7188,,,,,5.0,,,,,,,,,,,,"88 Joseph Dr, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"CQ88+HF Pittsfield, Massachusetts",Google Maps
Construction company,,Assis Home Improvement,(413) 841-9168,,,,,,,,,,,,,,,,,"28 Lana Ave, Lee, MA 01238",Lee,BERKSHIRE,MA,,"7QR4+QJ Lee, Massachusetts",Google Maps
Kitchen remodeler,,Berkshire Home Services,(413) 623-4483,,,,,,,,,,,,,,,,,"77 Sitting Bull Dr, Becket, MA 01223",Becket,BERKSHIRE,MA,,"6XX3+W4 Becket, Massachusetts",Google Maps
Construction company,,Babcock Restorations Inc,(413) 243-4479,,babcockbrothersrestoration.com,,,5.0,,,,,,,,,,,,"1100 Cape St, Lee, MA 01238",Lee,BERKSHIRE,MA,,"7QXW+FH Lee, Massachusetts",Google Maps
Hardware store,,Dettinger Lumber Co Inc,(413) 442-6916,,dettingerlumber.com,,30,4.7,,,,,,,,,,,,"24 Warren Terrace, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"CPJV+M6 Pittsfield, Massachusetts",Google Maps
Roofing contractor,,Lifetime Tilers,(413) 562-9720,,lifetimetilers.com,,18,5.0,,,,,,,,,,,,"565 N Rd, Westfield, MA 01085",Westfield,HAMPDEN,MA,,"57M9+4C Westfield, Massachusetts",Google Maps
Flooring store,,Mercier Carpet,(413) 736-5811,,merciercarpet.com,,33,4.6,,,,,,,,,,,,"1343 Riverdale St, West Springfield, MA 01089",West Springfield,HAMPDEN,MA,,"49RF+6G West Springfield, Massachusetts",Google Maps
Painting,,Letourneau & Sons Painting,(413) 977-9633,,ls-painting.com,,14,3.6,,,,,,,,,,,,"30 Crown St, Westfield, MA 01085",Westfield,HAMPDEN,MA,,"47P3+JQ Westfield, Massachusetts",Google Maps
Home improvement store,,The Home Depot,(413) 564-0680,,homedepot.com,,797,4.3,,,,,,,,,,,,"514 E Main St, Westfield, MA 01085",Westfield,HAMPDEN,MA,,"477H+9J Westfield, Massachusetts",Google Maps
Home improvement store,,The Home Depot,(413) 731-9700,,homedepot.com,,1386,4.2,,,,,,,,,,,,"179 Daggett Dr, West Springfield, MA 01089",West Springfield,HAMPDEN,MA,,"49MJ+P8 West Springfield, Massachusetts",Google Maps
Home improvement store,,Home Outlet,(413) 536-0960,,homeoutlet.com,,82,4.2,,,,,,,,,,,,"1956 Memorial Dr Suite #130, Chicopee, MA 01020",Chicopee,HAMPDEN,MA,,"6C6G+6J Chicopee, Massachusetts",Google Maps
Contractor,,Valley Home Improvement,(413) 584-7522,,valleyhomeimprovement.com,,31,4.6,,,,,,,,,,,,"340 Riverside Dr, Northampton, MA 01062",Florence,HAMPSHIRE,MA,,"88CM+8Q Northampton, Massachusetts",Google Maps
Cabinet store,,Valley Kitchens,(413) 527-1500,,vkitchens.com,,8,5.0,,,,,,,,,,,,"51 A1 Holyoke St, Easthampton, MA 01027",Easthampton,HAMPSHIRE,MA,,,Google Maps
Flooring store,,LL Flooring,(413) 682-1583,,llflooring.com,,67,4.2,,,,,,,,,,,,"2148 Boston Rd, Wilbraham, MA 01095",Wilbraham,HAMPDEN,MA,,"5G2M+G7 Wilbraham, Massachusetts",Google Maps
Hardware store,,Aubuchon Hardware,(413) 529-9494,,hardwarestore.com,,190,4.7,,,,,,,,,,,,"168 Northampton St, Easthampton, MA 01027",Easthampton,HAMPSHIRE,MA,,"78MM+C2 Easthampton, Massachusetts",Google Maps
Carpet store,,Harry King Rug & Home,(413) 529-1818,,harryking.com,,7,4.4,,,,,,,,,,,,"36 Cottage St, Easthampton, MA 01027",Easthampton,HAMPSHIRE,MA,,"787M+W4 Easthampton, Massachusetts",Google Maps
Insulation contractor,,ALL Star Insulation & Siding,(413) 527-0044,,allstarinsulationsiding.com,,19,3.3,,,,,,,,,,,,"56 Franklin St, Easthampton, MA 01027",Easthampton,HAMPSHIRE,MA,,"789Q+WP Easthampton, Massachusetts",Google Maps
Ceiling supplier,,Facility Supply | Port A Drain,(413) 527-6265,,facilitysupply.com,,,,,,,,,,,,,,,"51 Ferry St, Easthampton, MA 01027",Easthampton,HAMPSHIRE,MA,,"78GW+JR Easthampton, Massachusetts",Google Maps
Solar energy company,,Beyond Green Construction,(413) 529-0544,,beyondgreen.biz,,23,4.7,,,,,,,,,,,,"13 Terrace View, Easthampton, MA 01027",Easthampton,HAMPSHIRE,MA,,"78GR+GG Easthampton, Massachusetts",Google Maps
Carpet store,,Zephyr Rugs,(413) 584-8044,,zephyrrugs.com,,49,4.8,,,,,,,,,,,,"33 Main St, Northampton, MA 01060",Northampton,HAMPSHIRE,MA,,"89CC+28 Northampton, Massachusetts",Google Maps
Construction company,,Wooley Construction,(413) 472-0223,,wooleyconstruction.com,,4,5.0,,,,,,,,,,,,"1 Lincoln St, Easthampton, MA 01027",Easthampton,HAMPSHIRE,MA,,"78FW+C2 Easthampton, Massachusetts",Google Maps
Flooring store,,American Rug,(413) 533-3000,,,,6,3.3,,,,,,,,,,,,"1594 Dwight St, Holyoke, MA 01040",Holyoke,HAMPDEN,MA,,"696C+6F Holyoke, Massachusetts",Google Maps
Hardware store,,Rocky's Ace Hardware,(413) 538-8327,,rockys.com,,282,4.4,,,,,,,,,,,,"487 Newton St, South Hadley, MA 01075",South Hadley,HAMPSHIRE,MA,,"6CP9+M9 South Hadley, Massachusetts",Google Maps
Contractor,,Home Facelifters,(413) 532-4517,,,,4,4.8,,,,,,,,,,,,"30 Cove Island Rd, South Hadley, MA 01075",South Hadley,HAMPSHIRE,MA,,"69HQ+43 South Hadley, Massachusetts",Google Maps
Home improvement store,,Aidan Home Improvement,(413) 331-4401,,,,,3.0,,,,,,,,,,,,"153 Pleasant St, Granby, MA 01033",Granby,HAMPSHIRE,MA,,"6FP6+HP Granby, Massachusetts",Google Maps
Department store,,Target,(413) 586-5945,,target.com,,336,4.1,,,,,,,,,,,,"367 Russell St, Hadley, MA 01035",Hadley,HAMPSHIRE,MA,,"9F43+W8 Hadley, Massachusetts",Google Maps
Home improvement store,,Lowe's Home Improvement,(413) 543-0601,,lowes.com,,2173,3.9,,,,,,,,,,,,"1600 Boston Rd, Springfield, MA 01129",Springfield,HAMPDEN,MA,,"4GV5+W8 Springfield, Massachusetts",Google Maps
Hardware store,,Harbor Freight Tools,(413) 256-6700,,harborfreight.com,,257,4.4,,,,,,,,,,,,"303 Russell St, Hadley, MA 01035",Hadley,HAMPSHIRE,MA,,"9C3Q+4X Hadley, Massachusetts",Google Maps
Home improvement store,,Cestero's Home Unlimited,(413) 313-6145,,,,,,,,,,,,,,,,,"South Hadley, MA 01075",South Hadley,HAMPSHIRE,MA,,"7C5G+M3 South Hadley, Massachusetts",Google Maps
Department store,,Walmart,(413) 586-4231,,walmart.com,,1822,4.0,,,,,,,,,,,,"337 Russell St, Hadley, MA 01035",Hadley,HAMPSHIRE,MA,,"9C3W+WX Hadley, Massachusetts",Google Maps
Department store,,Walmart,(413) 587-0001,,walmart.com,,1927,3.8,,,,,,,,,,,,"180 N King St, Northampton, MA 01060",Northampton,HAMPSHIRE,MA,,"89R4+MF Northampton, Massachusetts",Google Maps
Contractor,,"Chagnon Building & Remodeling, LLC",(413) 259-6785,,chagnon-br.com,,24,4.3,,,,,,,,,,,,"91 Stockbridge St, Hadley, MA 01035",Hadley,HAMPSHIRE,MA,,"9CQX+HG Hadley, Massachusetts",Google Maps
Department store,,T.J. Maxx,(413) 256-3101,,tjmaxx.tjx.com,,338,4.3,,,,,,,,,,,,"454 Russell St, Hadley, MA 01035",Hadley,HAMPSHIRE,MA,,"9F86+87 Hadley, Massachusetts",Google Maps
Home improvement store,,Lowe's Home Improvement,(413) 277-4000,,lowes.com,,859,4.1,,,,,,,,,,,,"348 Palmer Rd, Ware, MA 01082",Ware,HAMPSHIRE,MA,,"6PQF+3J Ware, Massachusetts",Google Maps
Grocery store,,Big Y World Class Market,(413) 538-9303,,bigy.com,,1005,4.4,,,,,,,,,,,,"44 Willimansett St, South Hadley, MA 01075",South Hadley,HAMPSHIRE,MA,,"6CFH+2W South Hadley, Massachusetts",Google Maps
Hardware store,,Stadler Hardware,(413) 323-4521,,acestadler.com,,136,4.8,,,,,,,,,,,,"3 Stadler St, Belchertown, MA 01007",Belchertown,HAMPSHIRE,MA,,"7HCR+R5 Belchertown, Massachusetts",Google Maps
Home improvement store,,New Light Solutions,(413) 586-7454,,,,,,,,,,,,,,,,,"1 Roundhouse Plaza STE 203, Northampton, MA 01060",Northampton,HAMPSHIRE,MA,,"8989+P7 Northampton, Massachusetts",Google Maps
Flooring store,,Custom Wood Floors,(413) 967-9663,,,,2,3.0,,,,,,,,,,,,"Ware, MA 01082",Ware,HAMPSHIRE,MA,,"6MRM+VF Ware, Massachusetts",Google Maps
Flooring store,,Robert's Hardwood Floor Co.,(508) 885-5895,,,,,,,,,,,,,,,,,"1 Sampson St, Spencer, MA 01562",Spencer,WORCESTER,MA,,"62V2+57 Spencer, Massachusetts",Google Maps
Tile contractor,,M. Cadieux's Home Remodeling,(413) 687-9035,,facebook.com,,,,,,,,,,,,,,,"3 Pne Mdw Dr, Brookfield, MA 01506",Brookfield,WORCESTER,MA,,"6V2C+P7 Brookfield, Massachusetts",Google Maps
Carpet store,,Caron's House of Carpet,(508) 885-9583,,caronshouseofcarpets.com,,9,4.9,,,,,,,,,,,,"400 E Main St, East Brookfield, MA 01515",East Brookfield,WORCESTER,MA,,"6XH7+Q3 East Brookfield, Massachusetts",Google Maps
Flooring store,,Floor Source Inc,(508) 721-7777,,floorsourceonline.com,,,5.0,,,,,,,,,,,,"65 West St, Auburn, MA 01501",Auburn,WORCESTER,MA,,"54PJ+82 Auburn, Massachusetts",Google Maps
Contractor,,Chudy Home,(413) 213-4352,,chudyhome.com,,,,,,,,,,,,,,,"184 Stimson St, Palmer, MA 01069",Palmer,HAMPDEN,MA,,"5MXM+87 Palmer, Massachusetts",Google Maps
Excavating contractor,,Monette Landscaping & Construction,(508) 885-2579,,monettelandscaping.com,,8,5.0,,,,,,,,,,,,"133 Wilson St, Spencer, MA 01562",Spencer,WORCESTER,MA,,"725C+4F Spencer, Massachusetts",Google Maps
Home improvement store,,The Home Depot,(508) 721-2247,,homedepot.com,,1517,4.1,,,,,,,,,,,,"779 Washington St, Auburn, MA 01501",Auburn,WORCESTER,MA,,"54JV+6R Auburn, Massachusetts",Google Maps
General contractor,,Bonsai Builders,(774) 764-8885,,bonsaibuilds.com,,61,4.9,,,,,,,,,,,,"12 Bond St, Spencer, MA 01562",Spencer,WORCESTER,MA,,"725R+5H Spencer, Massachusetts",Google Maps
Contractor,,Tolman Insulation & Home Improvement,(508) 470-4488,,tolmaninsulationandhomeimprovement.com,,,,,,,,,,,,,,,"450 Vernon Ave, South Barre, MA 01074",South Barre,WORCESTER,MA,,"9WP4+98 South Barre, Barre, MA",Google Maps
Home improvement store,,The Home Depot,(508) 852-6260,,homedepot.com,,1480,4.0,,,,,,,,,,,,"130 Gold Star Blvd, Worcester, MA 01606",Worcester,WORCESTER,MA,,"75RX+PP Worcester, Massachusetts",Google Maps
Construction company,,Remodel Werks,(774) 234-0501,,remodelwerksllc.com,,,,,,,,,,,,,,,"19 Vista Cir, Rutland, MA 01543",Rutland,WORCESTER,MA,,"92RR+88 Rutland, Massachusetts",Google Maps
Home improvement store,,The Home Depot,(508) 842-4100,,homedepot.com,,934,4.1,,,,,,,,,,,,"530 Turnpike Rd, Shrewsbury, MA 01545",Shrewsbury,WORCESTER,MA,,"77FM+WP Shrewsbury, Massachusetts",Google Maps
Garage door supplier,,Center Point Doors LLC,(774) 415-1967,,,,6,4.3,,,,,,,,,,,,"130 Faith Dr, East Brookfield, MA 01515",East Brookfield,WORCESTER,MA,,"6XM8+MG East Brookfield, Massachusetts",Google Maps
Contractor,,Installation Services,,,lowes.com,,,,,,,,,,,,,,,"348 Palmer Rd, Ware, MA 01082",Ware,HAMPSHIRE,MA,,"6PQF+7V Ware, Massachusetts",Google Maps
General contractor,,Turcios General Contracting Inc.,(508) 816-5339,,tgcontractinginc.com,,10,5.0,,,,,,,,,,,,"202 N Brookfield Rd, East Brookfield, MA 01515",East Brookfield,WORCESTER,MA,,,Google Maps
Home improvement store,,The Home Depot,(508) 987-2151,,homedepot.com,,928,4.2,,,,,,,,,,,,"99 Sutton Ave, Oxford, MA 01540",Oxford,WORCESTER,MA,,"446X+PP Oxford, Massachusetts",Google Maps
Flooring store,,Happy Feet & Son Hardwood Flooring,(508) 367-3021,,,,18,3.9,,,,,,,,,,,,"54 Woodland St, Worcester, MA 01610",Worcester,WORCESTER,MA,,"754J+GP Worcester, Massachusetts",Google Maps
Interior construction contractor,,"Floor Expert, Inc",(508) 826-8806,,floorexpertinc.com,,15,5.0,,,,,,,,,,,,"33 Knowles Rd, Worcester, MA 01602",Worcester,WORCESTER,MA,,"7556+QW Worcester, Massachusetts",Google Maps
Home improvement store,,Home Outlet,(508) 791-9201,,homeoutlet.com,,120,4.4,,,,,,,,,,,,"77 Southbridge St, Auburn, MA 01501",Auburn,WORCESTER,MA,,"65FH+H2 Auburn, Massachusetts",Google Maps
Countertop store,,The Granite Brothers,(508) 500-8739,,thegranitebrothers.com,,52,5.0,,,,,,,,,,,,"43 Mason St, Worcester, MA 01610",Worcester,WORCESTER,MA,,"755J+PC Worcester, Massachusetts",Google Maps
Flooring store,,"Milford Ceramic Tile, Inc",(508) 473-8123,,milfordceramictile.com,,38,4.4,,,,,,,,,,,,"146 S Main St, Milford, MA 01757",Milford,WORCESTER,MA,,"4FGP+75 Milford, Massachusetts",Google Maps
Carpet store,,Eddy's Carpet & Warehouse,(508) 791-0987,,eddysflooring.com,,2,4.0,,,,,,,,,,,,"70 James St, Worcester, MA 01603",Worcester,WORCESTER,MA,,"64MX+2V Worcester, Massachusetts",Google Maps
Lumber store,,Plywood Plus,(508) 831-9900,,plywoodplus.com,,33,4.8,,,,,,,,,,,,"600 Park Ave, Worcester, MA 01603",Worcester,WORCESTER,MA,,"65X8+9J Worcester, Massachusetts",Google Maps
Contractor,,Northeast Kitchen and Bathroom,(617) 650-8814,,northeastkandb.com,,25,4.7,,,,,,,,,,,,"333 Pleasant St Suite 9, Worcester, MA 01609",Worcester,WORCESTER,MA,,"757P+M8 Worcester, Massachusetts",Google Maps
Countertop store,,STONELINK MARBLE & GRANITE,(508) 393-0720,,stonelinkcorp.com,,134,4.9,,,,,,,,,,,,"70 Fremont St, Worcester, MA 01603",Worcester,WORCESTER,MA,,,Google Maps
Flooring store,,Abbott & Sons,(508) 755-0972,,,,,,,,,,,,,,,,,"803 Main St, Leicester, MA 01524",Leicester,WORCESTER,MA,,"64W2+8W Leicester, Massachusetts",Google Maps
Bathroom supply store,,Frank Webb Home - Auburn,(508) 757-7625,,frankwebb.com,,17,3.8,,,,,,,,,,,,"33 Sword St, Industrial Park, Auburn, MA 01501",Auburn,WORCESTER,MA,,"65FC+52 Auburn, Massachusetts",Google Maps
Siding contractor,,Holden Home Modernizing Inc.,(508) 829-3754,,holdenhomemodernizing.com,,,3.0,,,,,,,,,,,,"57 Putnam Ln, Holden, MA 01520",Holden,WORCESTER,MA,,"84HW+7H Holden, Massachusetts",Google Maps
Flooring store,,Cd Hardwood Floor,(617) 590-1212,,,,,,,,,,,,,,,,,"329 Cambridge St, Worcester, MA 01603",Worcester,WORCESTER,MA,,"65VM+F4 Worcester, Massachusetts",Google Maps
Plumbing supply store,,F.W. Webb Company - Auburn,(508) 757-9322,,fwwebb.com,,76,4.3,,,,,,,,,,,,"33 Sword St, Auburn, MA 01501",Auburn,WORCESTER,MA,,"65FC+34 Auburn, Massachusetts",Google Maps
Remodeler,,S&G Builders,(508) 203-6823,,sandgbuilders.com,,4,3.0,,,,,,,,,,,,"81 Russell St, Worcester, MA 01609",Worcester,WORCESTER,MA,,"758M+7V Worcester, Massachusetts",Google Maps
General contractor,,McNamara Construction & Design,(508) 400-1872,,myhomeadditions.com,,4,5.0,,,,,,,,,,,,"29 Lowell Ave, Holden, MA 01520",Holden,WORCESTER,MA,,"85RJ+7F Holden, Massachusetts",Google Maps
Flooring store,,LL Flooring,(508) 925-9070,,llflooring.com,,100,4.5,,,,,,,,,,,,"835C Hartford Turnpike, Shrewsbury, MA 01545",Shrewsbury,WORCESTER,MA,,"78GC+42 Shrewsbury, Massachusetts",Google Maps
Flooring store,,Douglas Flooring Inc.,(508) 757-1911,,douglasflooringinc.com,,8,4.0,,,,,,,,,,,,"218 Shrewsbury St, Worcester, MA 01604",Worcester,WORCESTER,MA,,"7688+Q7 Worcester, Massachusetts",Google Maps
General contractor,,KB Home Improvement,(508) 736-1016,,kbhomeimprovementma.com,,60,4.9,,,,,,,,,,,,"46 Cedar Rd, Shrewsbury, MA 01545",Shrewsbury,WORCESTER,MA,,"7764+7F Shrewsbury, Massachusetts",Google Maps
Cabinet store,,Spotlight Kitchen and Bath Design Center,(508) 762-9095,,spotlightkitchens.com,,71,5.0,,,,,,,,,,,,"86 Shrewsbury St, Worcester, MA 01604",Worcester,WORCESTER,MA,,"7675+CQ Worcester, Massachusetts",Google Maps
Kitchen remodeler,,"CORE Remodeling Services, Inc.",(888) 959-2673,,coreremodelingservices.com,,59,4.9,,,,,,,,,,,,"41 Boylston St, Worcester, MA 01605",Worcester,WORCESTER,MA,,"862M+9X Worcester, Massachusetts",Google Maps
Kitchen remodeler,,Ridgemark Home Remodeling,(508) 202-0097,,ridgemark-homes.com,,29,5.0,,,,,,,,,,,,"516 Boston Turnpike, Shrewsbury, MA 01545",Shrewsbury,WORCESTER,MA,,"77GM+F3 Shrewsbury, Massachusetts",Google Maps
Kitchen remodeler,,Cassa Kitchen & Bath,(508) 845-3100,,cassakitchenandbath.com,,5,2.6,,,,,,,,,,,,"101 Hartford Turnpike #20, Shrewsbury, MA 01545",Shrewsbury,WORCESTER,MA,,"67W8+GH Shrewsbury, Massachusetts",Google Maps
Building materials supplier,,Kamco Supply Corp. of Boston,(508) 842-5170,,kamcoboston.com,,44,4.5,,,,,,,,,,,,"476 Hartford Turnpike, Shrewsbury, MA 01545",Shrewsbury,WORCESTER,MA,,"774X+87 Shrewsbury, Massachusetts",Google Maps
General contractor,,Sonic Remodeling LLC,(978) 870-7820,,,,13,4.7,,,,,,,,,,,,"474 Burncoat St, Worcester, MA 01606",Worcester,WORCESTER,MA,,"8695+98 Worcester, Massachusetts",Google Maps
Carpet store,,Cover-All Carpet & Flooring,(508) 944-5695,,,,,,,,,,,,,,,,,"422 Boston Turnpike # 111, Shrewsbury, MA 01545",Shrewsbury,WORCESTER,MA,,"77GF+F5 Shrewsbury, Massachusetts",Google Maps
General contractor,,House Improvement LLC,(508) 842-9769,,houseimprovementllc.com,,9,5.0,,,,,,,,,,,,"6 Garfield Ave, Shrewsbury, MA 01545",Shrewsbury,WORCESTER,MA,,"78Q7+64 Shrewsbury, Massachusetts",Google Maps
Handyman/Handywoman/Handyperson,,Vinny's Handyman,(508) 509-6865,,vinnyshandyman.com,,2,3.5,,,,,,,,,,,,"Spruce St, Shrewsbury, MA 01545",Shrewsbury,WORCESTER,MA,,"77MJ+4G Shrewsbury, Massachusetts",Google Maps
General contractor,,JM Remodeling,(508) 987-3817,,jm-remodeling.com,,5,4.2,,,,,,,,,,,,"24 Scenic Dr, Worcester, MA 01602",Worcester,WORCESTER,MA,,"74J9+JW Worcester, Massachusetts",Google Maps
Oriental rug store,,Persia Oriental Rug Gallery,(508) 753-4667,,persiaorientalrug.com,,22,4.6,,,,,,,,,,,,"370 Boston Turnpike, Shrewsbury, MA 01545",Shrewsbury,WORCESTER,MA,,"77G9+7J Shrewsbury, Massachusetts",Google Maps
Home improvement store,,Surplus Warehouse,(508) 791-9201,,bartonshome.com,,,,,,,,,,,,,,,"77 Southbridge St, Auburn, MA 01501",Auburn,WORCESTER,MA,,"65FH+H2 Auburn, Massachusetts",Google Maps
Plumbing supply store,,K & N Supply Plumbing & Heating,(508) 791-1467,,,,22,4.9,,,,,,,,,,,,"159 Water St, Worcester, MA 01604",Worcester,WORCESTER,MA,,"7643+47 Worcester, Massachusetts",Google Maps
Hardware store,,Grafton Square True Value Hardware,(508) 754-0044,,stores.truevalue.com,,77,4.6,,,,,,,,,,,,"113 Hamilton St, Worcester, MA 01604",Worcester,WORCESTER,MA,,"764C+HP Worcester, Massachusetts",Google Maps
